,BLU,Huawei,LG,Vodafone,Icemobile,Xiaomi,Motorola,Vertu,Yezz,iNQ,Mitac,O2,Casio,Neonode,Orange,Acer,Pantech,Cat,alcatel,Prestigio,verykool,Karbonn,Lenovo,OnePlus,Nvidia,Meizu,Jolla,Amazon,Coolpad,Dell,ZTE,HP,Nokia,Celkon,Kyocera,Microsoft,BenQ,VK Mobile,T-Mobile,Garmin-Asus,Asus,Wiko,Sonim,Sagem,Qtek,Intex,Panasonic,Palm,Google,QMobile,vivo,LeEco,Eten,NIU,Sharp,BlackBerry,YU,Gionee,Gigabyte,Archos,i-mate,Micromax,HTC,Samsung,Oppo,Yota,Apple,Allview,XOLO,Lava,Spice,Philips,BQ,NEC,Toshiba,Sony,Sony Ericsson,2G,3G,4G,CPU,Chipset,EDGE,GPRS,GPS,GPU,NFC,OS,Price,RAM,SIM,Thickness,audio_jack,battery,display_size,internal_memory,loud_speaker,memory_card,primary_camera,radio,screen_to_body_ratio,secondary_camera,weight_g
3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz,,Yes,Yes,Yes,,,,288.6,0.5,Single,0.67,Yes,,3.1,16.0,Yes,No,5,,47.7,,145
3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,No,1.0 GHz,,No,No,Yes,,,,233.10000000000002,0.5,Single,0.67,Yes,,3.1,16.0,Yes,No,5,,47.7,,145
3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,Qualcomm MSM7627,Yes,Yes,Yes,Adreno 200,,,233.10000000000002,,Single,0.43,Yes,1150.0,2.63,8.0,Yes,No,2,No,35.7,,92.5
3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz Cortex-A8,,Yes,Yes,Yes,PowerVR SGX,,,188.70000000000002,0.5,Single,0.67,Yes,1150.0,3.1,16.0,Yes,No,3,No,47.9,,138
3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,Qualcomm MSM7627,Yes,Yes,Yes,Adreno 200,,,133.20000000000002,,Single,0.43,Yes,1150.0,2.63,8.0,Yes,No,2,No,35.7,,99.5
3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz Cortex-A8,,Yes,Yes,Yes,PowerVR SGX,,,199.8,0.25,Single,0.67,Yes,1150.0,3.1,8.0,Yes,No,3,No,47.9,,133
3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,528 MHz ARM 11,Qualcomm MSM7201,Yes,Yes,Yes,Adreno 130,,Windows,77.7,0.125,Single,0.53,Yes,1500.0,2.5,0.09765625,Yes,Yes,2,No,29.5,,133
3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,32-bit Intel XScale PXA270 312 MHz,,Yes,Yes,No,,,,77.7,,Single,0.73,No,1150.0,2.25,0.0625,Yes,Yes,1,No,28.5,,124
3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,32-bit Intel XScale PXA270 312 MHz,,No,Yes,No,,,Windows,99.9,,Single,0.65,No,1200.0,2.4,0.146484375,Yes,Yes,2,No,26.4,,120
3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,300 MHz Samsung,,Yes,Yes,No,,,Windows,88.80000000000001,,Single,0.87,No,1200.0,2.5,0.05859375,Yes,No,1,No,31.3,,154
3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Intel PXA270 312 MHz,,Yes,Yes,No,,,,244.20000000000002,,Single,0.80,No,,2.5,0.0625,Yes,Yes,,No,30.9,,157
3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.3 GHz Cortex-A53,Mediatek MT6735,Yes,Yes,Yes,Mali-T720MP2,,Android 6.0,1276.5,3.0,Dual,0.37,Yes,4000.0,5.5,16.0,Yes,Yes,13,Yes,70.1,5,180
3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.0 GHz,,Yes,Yes,Yes,,,Android 6.0,99.9,2.0,Dual,0.37,Yes,4000.0,5.0,16.0,Yes,Yes,8,Yes,65.8,2,146.7
3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.3 GHz Cortex-A53,Mediatek MT6737,Yes,Yes,Yes,,,Android 6.0,122.10000000000001,3.0,Dual,0.38,Yes,4000.0,5.0,16.0,Yes,Yes,13,Yes,66.7,5,169
3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Octa-core 1.3 GHz Cortex-A53,Mediatek MT6753,Yes,Yes,Yes,Mali-T720MP3,,Android 6.0,166.50000000000003,3.0,Dual,0.30,Yes,3000.0,5.5,32.0,Yes,Yes,13,No,72.7,5,163
3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.3 GHz Cortex-A53,Mediatek MT6737,Yes,Yes,Yes,,,Android 6.0,144.3,3.0,Dual,0.41,Yes,4000.0,5.5,32.0,Yes,Yes,13,Yes,70.6,5,193
3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8937 Snapdragon 430,Yes,Yes,Yes,Adreno 505,,Android 6.0,188.70000000000002,4.0,Dual,0.37,Yes,3000.0,5.2,64.0,Yes,Yes,16,Yes,69.0,8,165
3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.25 GHz Cortex-A53,,Yes,Yes,Yes,,,Android 6.0,177.60000000000002,3.0,Dual,0.32,Yes,3000.0,5.5,16.0,Yes,Yes,13,Yes,71.3,5,145
3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.25 GHz Cortex-A53,,Yes,Yes,Yes,,,Android 6.0,144.3,2.0,Dual,0.31,Yes,2200.0,5.0,16.0,Yes,Yes,13,Yes,67.7,5,133
3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.25 GHz Cortex-A53,Mediatek MT6737M,Yes,Yes,Yes,Mali-T720MP2,,Android 6.0,177.60000000000002,2.0,Dual,8.4,Yes,2600.0,5.3,16.0,Yes,Yes,13,Yes,,5,156
3167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Octa-core 1.3 GHz,,Yes,Yes,Yes,,,Android 6.0,111.00000000000001,3.0,Dual,0.32,Yes,2500.0,5.5,16.0,Yes,Yes,13,Yes,76.4,5,155
3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.0 GHz Cortex-A53,Mediatek MT6735P,Yes,Yes,Yes,Mali-T720MP2,,Android 5.1,111.00000000000001,1.0,Dual,0.30,Yes,2000.0,5.0,8.0,Yes,Yes,8,Yes,66.9,2,126
3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.25 GHz,,Yes,Yes,Yes,,,Android 6.0,166.50000000000003,2.0,Dual,0.32,Yes,2800.0,5.0,16.0,Yes,Yes,8,Yes,67.9,5,138
3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.3 GHz,,Yes,Yes,Yes,,,Android 6.0,222.00000000000003,3.0,Dual,0.30,Yes,2450.0,5.0,32.0,Yes,Yes,8,Yes,66.5,5,147
3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Octa-core 1.3 GHz,,Yes,Yes,Yes,,,Android 6.0.1,188.70000000000002,3.0,Dual,0.32,Yes,3000.0,5.5,32.0,Yes,Yes,16,Yes,76.7,5,142
3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.0 GHz Cortex-A53,Mediatek MT6735M,Yes,Yes,Yes,Mali-T720MP2,,Android 5.1,166.50000000000003,3.0,Dual,0.35,Yes,4000.0,5.0,16.0,Yes,Yes,8,Yes,66.6,5,167.5
3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.3 GHz,,Yes,Yes,Yes,,,Android 5.1,166.50000000000003,2.0,Dual,0.32,Yes,2700.0,5.5,16.0,Yes,Yes,13,Yes,71.7,5,
3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.0 GHz,,Yes,Yes,Yes,,,Android 5.1,144.3,2.0,Dual,0.35,Yes,2000.0,5.0,16.0,Yes,Yes,8,Yes,67.1,5,
3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.3 GHz,,Yes,Yes,Yes,,,Android 5.1,122.10000000000001,2.0,Dual,0.33,Yes,3200.0,5.0,16.0,Yes,Yes,8,Yes,68.3,5,155
3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Octa-core 1.5 GHz Cortex-A53,Mediatek MT6753,Yes,Yes,Yes,Mali-T720MP3,,Android 5.1,155.4,3.0,Dual,0.27,Yes,2350.0,5.0,32.0,Yes,Yes,13,Yes,68.0,5,145
3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.3 GHz,,Yes,Yes,Yes,,,Android 5.1,77.7,1.0,Dual,0.35,Yes,1600.0,4.5,8.0,Yes,Yes,5,Yes,63.9,2,
3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Qualcomm MSM8939 Snapdragon 615,Yes,Yes,Yes,Adreno 405,,Android 5.1,222.00000000000003,2.0,Dual,0.32,Yes,2500.0,5.5,16.0,Yes,Yes,13,Yes,71.3,5,145
3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,,Qualcomm MSM8936 Snapdragon 610,Yes,Yes,Yes,Adreno 405,,Android 5.0,299.70000000000005,2.0,Dual,0.29,Yes,2910.0,5.5,32.0,Yes,No,13,Yes,72.7,8,141
3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.0 GHz,,Yes,Yes,Yes,,,Android 5.1,155.4,1.0,Dual,,Yes,2500.0,5.5,8.0,Yes,Yes,8,Yes,,2,
3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.0 GHz,,Yes,Yes,Yes,,,Android 5.1,133.20000000000002,1.0,Dual,,Yes,2000.0,5.0,8.0,Yes,Yes,8,Yes,,2,
3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.0 GHz Cortex-A53,Mediatek MT6735M,Yes,Yes,Yes,Mali-T720MP2,,Android 5.1,111.00000000000001,1.0,Dual,0.37,Yes,1800.0,4.5,8.0,Yes,Yes,5,Yes,65.4,,
3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Octa-core 1.5 GHz,,Yes,Yes,Yes,,,Android 4.4.2,177.60000000000002,2.0,Dual,0.31,Yes,3500.0,5.5,16.0,Yes,Yes,13,Yes,71.7,8,147
3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Yes,Yes,Yes,Adreno 306,,Android 4.4.4,210.9,1.0,Dual,0.24,Yes,2000.0,5.0,8.0,Yes,Yes,8,Yes,68.4,5,110
3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Octa-core 1.4 GHz Cortex-A7,,Yes,Yes,Yes,,,Android 4.4.2,144.3,1.0,Dual,0.37,Yes,1980.0,4.7,8.0,Yes,Yes,8,Yes,64.7,5,135
3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Yes,Yes,Yes,Adreno 306,,Android 5.0,244.20000000000002,2.0,Single,0.31,Yes,2500.0,5.0,16.0,Yes,Yes,13,,68.3,5,131
3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Octa-core 1.4 GHz,,Yes,Yes,Yes,,,Android 4.4.2,166.50000000000003,1.0,Dual,0.31,Yes,2100.0,5.0,8.0,Yes,Yes,8,Yes,68.8,5,135
3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.3 GHz,,Yes,Yes,Yes,,,Android 4.4.2,210.9,1.0,Dual,0.32,Yes,2800.0,6.0,16.0,Yes,Yes,8,Yes,72.8,2,173.8
3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.3 GHz Cortex-A7,,Yes,Yes,Yes,,,Android 4.4.2,99.9,1.0,Dual,0.35,Yes,1500.0,4.0,8.0,Yes,Yes,5,Yes,57.8,2,117
3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.2 GHz,,Yes,Yes,Yes,,,Android 4.4.2,133.20000000000002,1.0,Dual,0.31,Yes,2500.0,5.5,4.0,Yes,Yes,8,Yes,72.3,2,148
3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.3 GHz,,Yes,Yes,Yes,,,Android 4.4.2,155.4,1.0,Dual,0.35,Yes,2000.0,5.0,8.0,Yes,Yes,8,Yes,63.7,2,155
3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 2.3 GHz Krait 400,Qualcomm MSM8974AB Snapdragon 801,Yes,Yes,Yes,Adreno 330,Yes,Android 4.4.2,921.3000000000001,2.0,Single,0.83,Yes,2600.0,4.7,16.0,Yes,Yes,20,No,66.1,1,204
3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.2 GHz Cortex-A7,Qualcomm Snapdragon 200,Yes,Yes,Yes,Adreno 302,,Android 4.3,133.20000000000002,1.0,Dual,0.36,Yes,2000.0,5.0,4.0,Yes,Yes,8,Yes,66.5,1,115
3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.2 GHz Cortex-A7,Qualcomm Snapdragon 400,Yes,Yes,Yes,Adreno 305,,Android 4.4.2,266.40000000000003,2.0,Dual,8 mm thickness,Yes,2500.0,5.0,16.0,Yes,Yes,13,Yes,72.4,2,141
3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Octa-core 1.7 GHz Cortex-A7,Mediatek MT6592,Yes,Yes,Yes,Mali-450MP4,,Android 4.2.2,244.20000000000002,1.0,Dual,7.9,Yes,2500.0,5.5,8.0,Yes,Yes,13,Yes,77.2,2,
